2026-09-03 21:47:34,702 INFO [start_server.py:849] {'encoder': 'C:\\Nirmita\\models\\vosk-model-small-streaming-ru\\am-onnx\\encoder.onnx', 'decoder': 'C:\\Nirmita\\models\\vosk-model-small-streaming-ru\\am-onnx\\decoder.onnx', 'joiner': 'C:\\Nirmita\\models\\vosk-model-small-streaming-ru\\am-onnx\\joiner.onnx', 'zipformer2_ctc': None, 'wenet_ctc': None, 'paraformer_encoder': None, 'paraformer_decoder': None, 'tokens': 'C:\\Nirmita\\models\\vosk-model-small-streaming-ru\\lang\\tokens.txt', 'sample_rate': 16000, 'feat_dim': 80, 'provider': 'cpu', 'decoding_method': 'modified_beam_search', 'num_active_paths': 6, 'use_endpoint': 0, 'rule1_min_trailing_silence': 2.4, 'rule2_min_trailing_silence': 1.2, 'rule3_min_utterance_length': 20, 'hotwords_file': 'C:\\Nirmita\\logs\\sherpa_hotwords.resolved.txt', 'hotwords_score': 3.5, 'modeling_unit': 'bpe', 'bpe_vocab': 'C:\\Nirmita\\models\\vosk-model-small-streaming-ru\\lang\\unigram_500.vocab', 'blank_penalty': 0.0, 'port': 6106, 'nn_pool_size': 1, 'max_batch_size': 3, 'max_wait_ms': 10, 'max_message_size': 1048576, 'max_queue_size': 32, 'max_active_connections': 200, 'num_threads': 2, 'certificate': None, 'doc_root': 'C:\\Nirmita\\apps\\stt-sherpa-server'}
2026-09-03 21:47:36,134 INFO [start_server.py:667] No certificate provided
2026-09-03 21:47:36,137 INFO [server.py:341] server listening on [::]:6106
2026-09-03 21:47:36,137 INFO [server.py:341] server listening on 0.0.0.0:6106
2026-09-03 21:47:36,137 INFO [start_server.py:693] Please visit one of the following addresses:

  http://localhost:6106

Since you are not providing a certificate, you cannot use your microphone from within the browser using public IP addresses. Only localhost can be used.You also cannot use 0.0.0.0 or 127.0.0.1
2026-09-03 21:47:50,908 INFO [server.py:529] connection open
2026-09-03 21:47:50,908 INFO [start_server.py:734] Connected: ('127.0.0.1', 6662). Number of connections: 1/200
2026-09-03 21:47:50,909 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,911 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,912 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,912 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,938 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,939 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,939 INFO [start_server.py:750] Accepting 560 samples from ('127.0.0.1', 6662)
2026-09-03 21:47:50,939 INFO [start_server.py:745] Received Done from ('127.0.0.1', 6662)
2026-09-03 21:47:50,960 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 6662). Number of connections: 0/200
2026-09-03 21:48:01,004 INFO [server.py:529] connection open
2026-09-03 21:48:01,004 INFO [start_server.py:734] Connected: ('127.0.0.1', 6675). Number of connections: 1/200
2026-09-03 21:48:01,004 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,008 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,008 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,008 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,031 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,032 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,033 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,033 INFO [start_server.py:750] Accepting 280 samples from ('127.0.0.1', 6675)
2026-09-03 21:48:01,033 INFO [start_server.py:745] Received Done from ('127.0.0.1', 6675)
2026-09-03 21:48:01,053 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 6675). Number of connections: 0/200
2026-09-03 21:48:11,371 INFO [server.py:529] connection open
2026-09-03 21:48:11,371 INFO [start_server.py:734] Connected: ('127.0.0.1', 6678). Number of connections: 1/200
2026-09-03 21:48:11,372 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,378 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,379 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,379 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,403 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,403 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,404 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,404 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,429 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,429 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,430 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,454 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,454 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,455 INFO [start_server.py:750] Accepting 1400 samples from ('127.0.0.1', 6678)
2026-09-03 21:48:11,455 INFO [start_server.py:745] Received Done from ('127.0.0.1', 6678)
2026-09-03 21:48:11,480 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 6678). Number of connections: 0/200
2026-09-03 21:48:13,352 INFO [server.py:529] connection open
2026-09-03 21:48:13,352 INFO [start_server.py:734] Connected: ('127.0.0.1', 6680). Number of connections: 1/200
2026-09-03 21:48:13,353 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,356 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,357 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,357 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,382 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,383 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,383 INFO [start_server.py:750] Accepting 40 samples from ('127.0.0.1', 6680)
2026-09-03 21:48:13,383 INFO [start_server.py:745] Received Done from ('127.0.0.1', 6680)
2026-09-03 21:48:13,409 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 6680). Number of connections: 0/200
2026-09-03 21:48:17,969 INFO [server.py:529] connection open
2026-09-03 21:48:17,969 INFO [start_server.py:734] Connected: ('127.0.0.1', 6688). Number of connections: 1/200
2026-09-03 21:48:17,970 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:17,974 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:17,975 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:17,976 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,003 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,004 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,004 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,004 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,032 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,032 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,032 INFO [start_server.py:750] Accepting 680 samples from ('127.0.0.1', 6688)
2026-09-03 21:48:18,032 INFO [start_server.py:745] Received Done from ('127.0.0.1', 6688)
2026-09-03 21:48:18,054 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 6688). Number of connections: 0/200
2026-09-03 21:48:19,374 INFO [server.py:529] connection open
2026-09-03 21:48:19,374 INFO [start_server.py:734] Connected: ('127.0.0.1', 8283). Number of connections: 1/200
2026-09-03 21:48:19,376 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8283)
2026-09-03 21:48:19,377 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8283)
2026-09-03 21:48:19,377 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8283)
2026-09-03 21:48:19,379 INFO [start_server.py:750] Accepting 520 samples from ('127.0.0.1', 8283)
2026-09-03 21:48:19,379 INFO [start_server.py:745] Received Done from ('127.0.0.1', 8283)
2026-09-03 21:48:19,414 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 8283). Number of connections: 0/200
2026-09-03 21:48:21,010 INFO [server.py:529] connection open
2026-09-03 21:48:21,010 INFO [start_server.py:734] Connected: ('127.0.0.1', 8286). Number of connections: 1/200
2026-09-03 21:48:21,010 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8286)
2026-09-03 21:48:21,012 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8286)
2026-09-03 21:48:21,012 INFO [start_server.py:750] Accepting 3200 samples from ('127.0.0.1', 8286)
2026-09-03 21:48:21,013 INFO [start_server.py:750] Accepting 440 samples from ('127.0.0.1', 8286)
2026-09-03 21:48:21,013 INFO [start_server.py:745] Received Done from ('127.0.0.1', 8286)
2026-09-03 21:48:21,038 INFO [start_server.py:718] Disconnected: ('127.0.0.1', 8286). Number of connections: 0/200
